event_id,event_time,transaction_id,payment_id,merchant_id,fraud_risk_score,fraud_decision,payment_incident_detected,payment_incident_type,payment_incident_severity,amount,payment_method,scenario_type,expected_spike,synthetic_monitoring_note
mon_evt_0004514,2026-08-28T00:06:11,10004514,pay_mon_0004514,merchant_063,0.093054,ALLOW,False,NORMAL_PAYMENT,NONE,48.96,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004515,2026-08-28T00:06:22,10004515,pay_mon_0004515,merchant_067,0.11265,ALLOW,False,NORMAL_PAYMENT,NONE,185.28,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004516,2026-08-28T00:06:33,10004516,pay_mon_0004516,merchant_027,0.016084,ALLOW,False,NORMAL_PAYMENT,NONE,21.31,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004517,2026-08-28T00:06:45,10004517,pay_mon_0004517,merchant_055,0.10723,ALLOW,False,NORMAL_PAYMENT,NONE,12.4,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004518,2026-08-28T00:06:56,10004518,pay_mon_0004518,merchant_086,0.007967,ALLOW,False,NORMAL_PAYMENT,NONE,147.47,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004519,2026-08-28T00:07:07,10004519,pay_mon_0004519,merchant_103,0.05782,ALLOW,False,NORMAL_PAYMENT,NONE,68.62,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004520,2026-08-28T00:07:18,10004520,pay_mon_0004520,merchant_060,0.0263,ALLOW,False,NORMAL_PAYMENT,NONE,78.42,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004521,2026-08-28T00:07:30,10004521,pay_mon_0004521,merchant_082,0.093644,ALLOW,False,NORMAL_PAYMENT,NONE,216.64,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004522,2026-08-28T00:07:41,10004522,pay_mon_0004522,merchant_019,0.090501,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,5.26,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004523,2026-08-28T00:07:52,10004523,pay_mon_0004523,merchant_087,0.221372,ALLOW,False,NORMAL_PAYMENT,NONE,76.5,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004524,2026-08-28T00:08:03,10004524,pay_mon_0004524,merchant_090,0.012385,ALLOW,False,NORMAL_PAYMENT,NONE,89.08,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004525,2026-08-28T00:08:15,10004525,pay_mon_0004525,merchant_036,0.077633,ALLOW,False,NORMAL_PAYMENT,NONE,85.67,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004526,2026-08-28T00:08:26,10004526,pay_mon_0004526,merchant_068,0.838966,REVIEW,False,NORMAL_PAYMENT,NONE,47.67,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004527,2026-08-28T00:08:37,10004527,pay_mon_0004527,merchant_117,0.07132,ALLOW,False,NORMAL_PAYMENT,NONE,15.08,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004528,2026-08-28T00:08:48,10004528,pay_mon_0004528,merchant_101,0.070077,ALLOW,False,NORMAL_PAYMENT,NONE,14.77,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004529,2026-08-28T00:09:00,10004529,pay_mon_0004529,merchant_106,0.162225,ALLOW,False,NORMAL_PAYMENT,NONE,8.29,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004530,2026-08-28T00:09:11,10004530,pay_mon_0004530,merchant_032,0.931007,REVIEW,False,NORMAL_PAYMENT,NONE,51.47,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004531,2026-08-28T00:09:22,10004531,pay_mon_0004531,merchant_038,0.102504,ALLOW,False,NORMAL_PAYMENT,NONE,34.02,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004532,2026-08-28T00:09:33,10004532,pay_mon_0004532,merchant_047,0.009909,ALLOW,False,NORMAL_PAYMENT,NONE,6.37,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004533,2026-08-28T00:09:45,10004533,pay_mon_0004533,merchant_050,0.033864,ALLOW,False,NORMAL_PAYMENT,NONE,95.23,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004534,2026-08-28T00:09:56,10004534,pay_mon_0004534,merchant_120,0.327796,ALLOW,False,NORMAL_PAYMENT,NONE,33.57,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004535,2026-08-28T00:10:07,10004535,pay_mon_0004535,merchant_059,0.105438,ALLOW,False,NORMAL_PAYMENT,NONE,48.94,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004536,2026-08-28T00:10:18,10004536,pay_mon_0004536,merchant_025,0.02905,ALLOW,False,NORMAL_PAYMENT,NONE,35.95,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004537,2026-08-28T00:10:30,10004537,pay_mon_0004537,merchant_071,0.025713,ALLOW,False,NORMAL_PAYMENT,NONE,64.35,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004538,2026-08-28T00:10:41,10004538,pay_mon_0004538,merchant_080,0.832267,REVIEW,False,NORMAL_PAYMENT,NONE,63.88,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004539,2026-08-28T00:10:52,10004539,pay_mon_0004539,merchant_022,0.057165,ALLOW,False,NORMAL_PAYMENT,NONE,123.38,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004540,2026-08-28T00:11:03,10004540,pay_mon_0004540,merchant_068,0.249183,ALLOW,False,NORMAL_PAYMENT,NONE,121.1,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004541,2026-08-28T00:11:15,10004541,pay_mon_0004541,merchant_118,0.711431,REVIEW,False,NORMAL_PAYMENT,NONE,22.61,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004542,2026-08-28T00:11:26,10004542,pay_mon_0004542,merchant_033,0.015539,ALLOW,False,NORMAL_PAYMENT,NONE,39.59,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004543,2026-08-28T00:11:37,10004543,pay_mon_0004543,merchant_073,0.013825,ALLOW,False,NORMAL_PAYMENT,NONE,54.1,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004544,2026-08-28T00:11:48,10004544,pay_mon_0004544,merchant_024,0.129813,ALLOW,False,NORMAL_PAYMENT,NONE,26.19,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004545,2026-08-28T00:12:00,10004545,pay_mon_0004545,merchant_061,0.847881,REVIEW,False,NORMAL_PAYMENT,NONE,255.12,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004546,2026-08-28T00:12:11,10004546,pay_mon_0004546,merchant_109,0.104402,ALLOW,False,NORMAL_PAYMENT,NONE,38.85,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004547,2026-08-28T00:12:22,10004547,pay_mon_0004547,merchant_072,0.080616,ALLOW,False,NORMAL_PAYMENT,NONE,83.62,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004548,2026-08-28T00:12:33,10004548,pay_mon_0004548,merchant_036,0.063921,ALLOW,False,NORMAL_PAYMENT,NONE,21.31,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004549,2026-08-28T00:12:45,10004549,pay_mon_0004549,merchant_073,0.156396,ALLOW,False,NORMAL_PAYMENT,NONE,15.73,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004550,2026-08-28T00:12:56,10004550,pay_mon_0004550,merchant_024,0.308946,ALLOW,False,NORMAL_PAYMENT,NONE,31.43,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004551,2026-08-28T00:13:07,10004551,pay_mon_0004551,merchant_083,0.042973,ALLOW,False,NORMAL_PAYMENT,NONE,188.3,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004552,2026-08-28T00:13:18,10004552,pay_mon_0004552,merchant_107,0.154921,ALLOW,False,NORMAL_PAYMENT,NONE,17.65,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004553,2026-08-28T00:13:30,10004553,pay_mon_0004553,merchant_025,0.100406,ALLOW,True,CAPTURED_BUT_UNFULFILLED,HIGH,106.13,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004554,2026-08-28T00:13:41,10004554,pay_mon_0004554,merchant_037,0.065941,ALLOW,False,NORMAL_PAYMENT,NONE,40.22,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004555,2026-08-28T00:13:52,10004555,pay_mon_0004555,merchant_031,0.839583,REVIEW,False,NORMAL_PAYMENT,NONE,134.71,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004556,2026-08-28T00:14:03,10004556,pay_mon_0004556,merchant_118,0.133865,ALLOW,False,NORMAL_PAYMENT,NONE,140.51,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004557,2026-08-28T00:14:15,10004557,pay_mon_0004557,merchant_005,0.050995,ALLOW,False,NORMAL_PAYMENT,NONE,32.76,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004558,2026-08-28T00:14:26,10004558,pay_mon_0004558,merchant_049,0.995196,REVIEW,False,NORMAL_PAYMENT,NONE,25.19,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004559,2026-08-28T00:14:37,10004559,pay_mon_0004559,merchant_052,0.047082,ALLOW,False,NORMAL_PAYMENT,NONE,79.59,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004560,2026-08-28T00:14:48,10004560,pay_mon_0004560,merchant_111,0.052531,ALLOW,False,NORMAL_PAYMENT,NONE,109.4,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004561,2026-08-28T00:15:00,10004561,pay_mon_0004561,merchant_105,0.069432,ALLOW,False,NORMAL_PAYMENT,NONE,30.6,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004562,2026-08-28T00:15:11,10004562,pay_mon_0004562,merchant_038,0.18131,ALLOW,False,NORMAL_PAYMENT,NONE,62.17,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004563,2026-08-28T00:15:22,10004563,pay_mon_0004563,merchant_071,0.010459,ALLOW,False,NORMAL_PAYMENT,NONE,38.64,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004564,2026-08-28T00:15:33,10004564,pay_mon_0004564,merchant_120,0.183855,ALLOW,False,NORMAL_PAYMENT,NONE,90.31,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004565,2026-08-28T00:15:45,10004565,pay_mon_0004565,merchant_120,0.09685,ALLOW,False,NORMAL_PAYMENT,NONE,129.95,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004566,2026-08-28T00:15:56,10004566,pay_mon_0004566,merchant_009,0.154541,ALLOW,False,NORMAL_PAYMENT,NONE,61.25,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004567,2026-08-28T00:16:07,10004567,pay_mon_0004567,merchant_071,0.650688,REVIEW,False,NORMAL_PAYMENT,NONE,108.87,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004568,2026-08-28T00:16:18,10004568,pay_mon_0004568,merchant_066,0.096776,ALLOW,False,NORMAL_PAYMENT,NONE,33.86,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004569,2026-08-28T00:16:30,10004569,pay_mon_0004569,merchant_111,0.029748,ALLOW,False,NORMAL_PAYMENT,NONE,192.04,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004570,2026-08-28T00:16:41,10004570,pay_mon_0004570,merchant_029,0.153661,ALLOW,False,NORMAL_PAYMENT,NONE,74.83,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004571,2026-08-28T00:16:52,10004571,pay_mon_0004571,merchant_050,0.036861,ALLOW,False,NORMAL_PAYMENT,NONE,75.64,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004572,2026-08-28T00:17:03,10004572,pay_mon_0004572,merchant_041,0.208379,ALLOW,False,NORMAL_PAYMENT,NONE,97.93,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004573,2026-08-28T00:17:15,10004573,pay_mon_0004573,merchant_017,0.10456,ALLOW,False,NORMAL_PAYMENT,NONE,89.15,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004574,2026-08-28T00:17:26,10004574,pay_mon_0004574,merchant_102,0.174387,ALLOW,False,NORMAL_PAYMENT,NONE,229.39,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004575,2026-08-28T00:17:37,10004575,pay_mon_0004575,merchant_070,0.006962,ALLOW,False,NORMAL_PAYMENT,NONE,39.56,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004576,2026-08-28T00:17:48,10004576,pay_mon_0004576,merchant_052,0.015253,ALLOW,False,NORMAL_PAYMENT,NONE,168.21,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004577,2026-08-28T00:18:00,10004577,pay_mon_0004577,merchant_050,0.704761,REVIEW,False,NORMAL_PAYMENT,NONE,36.7,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004578,2026-08-28T00:18:11,10004578,pay_mon_0004578,merchant_095,0.000381,ALLOW,False,NORMAL_PAYMENT,NONE,50.25,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004579,2026-08-28T00:18:22,10004579,pay_mon_0004579,merchant_093,0.238046,ALLOW,False,NORMAL_PAYMENT,NONE,34.06,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004580,2026-08-28T00:18:33,10004580,pay_mon_0004580,merchant_028,0.214499,ALLOW,False,NORMAL_PAYMENT,NONE,78.46,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004581,2026-08-28T00:18:45,10004581,pay_mon_0004581,merchant_109,0.82823,REVIEW,False,NORMAL_PAYMENT,NONE,59.65,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004582,2026-08-28T00:18:56,10004582,pay_mon_0004582,merchant_065,0.048191,ALLOW,False,NORMAL_PAYMENT,NONE,100.76,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004583,2026-08-28T00:19:07,10004583,pay_mon_0004583,merchant_081,0.082949,ALLOW,False,NORMAL_PAYMENT,NONE,54.2,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004584,2026-08-28T00:19:18,10004584,pay_mon_0004584,merchant_066,0.776056,REVIEW,False,NORMAL_PAYMENT,NONE,90.21,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004585,2026-08-28T00:19:30,10004585,pay_mon_0004585,merchant_095,0.067652,ALLOW,False,NORMAL_PAYMENT,NONE,36.14,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004586,2026-08-28T00:19:41,10004586,pay_mon_0004586,merchant_038,0.037006,ALLOW,False,NORMAL_PAYMENT,NONE,112.74,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004587,2026-08-28T00:19:52,10004587,pay_mon_0004587,merchant_119,0.674385,REVIEW,False,NORMAL_PAYMENT,NONE,56.15,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004588,2026-08-28T00:20:03,10004588,pay_mon_0004588,merchant_040,0.081991,ALLOW,False,NORMAL_PAYMENT,NONE,246.9,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004589,2026-08-28T00:20:15,10004589,pay_mon_0004589,merchant_041,0.160562,ALLOW,False,NORMAL_PAYMENT,NONE,49.63,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004590,2026-08-28T00:20:26,10004590,pay_mon_0004590,merchant_065,0.329251,ALLOW,False,NORMAL_PAYMENT,NONE,41.94,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004591,2026-08-28T00:20:37,10004591,pay_mon_0004591,merchant_073,0.18214,ALLOW,False,NORMAL_PAYMENT,NONE,22.01,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004592,2026-08-28T00:20:48,10004592,pay_mon_0004592,merchant_010,0.066092,ALLOW,False,NORMAL_PAYMENT,NONE,27.22,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004593,2026-08-28T00:21:00,10004593,pay_mon_0004593,merchant_051,0.018491,ALLOW,False,NORMAL_PAYMENT,NONE,36.55,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004594,2026-08-28T00:21:11,10004594,pay_mon_0004594,merchant_074,0.008577,ALLOW,False,NORMAL_PAYMENT,NONE,61.23,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004595,2026-08-28T00:21:22,10004595,pay_mon_0004595,merchant_063,0.87174,REVIEW,True,CAPTURED_BUT_UNFULFILLED,HIGH,83.17,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004596,2026-08-28T00:21:33,10004596,pay_mon_0004596,merchant_036,0.219724,ALLOW,False,NORMAL_PAYMENT,NONE,63.54,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004597,2026-08-28T00:21:45,10004597,pay_mon_0004597,merchant_032,0.022323,ALLOW,False,NORMAL_PAYMENT,NONE,38.66,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004598,2026-08-28T00:21:56,10004598,pay_mon_0004598,merchant_071,0.129262,ALLOW,False,NORMAL_PAYMENT,NONE,105.0,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004599,2026-08-28T00:22:07,10004599,pay_mon_0004599,merchant_035,0.414134,ALLOW,False,NORMAL_PAYMENT,NONE,154.39,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004600,2026-08-28T00:22:18,10004600,pay_mon_0004600,merchant_120,0.154256,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,24.05,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004601,2026-08-28T00:22:30,10004601,pay_mon_0004601,merchant_116,0.077918,ALLOW,False,NORMAL_PAYMENT,NONE,264.85,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004602,2026-08-28T00:22:41,10004602,pay_mon_0004602,merchant_110,0.179633,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,115.51,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004603,2026-08-28T00:22:52,10004603,pay_mon_0004603,merchant_082,0.115001,ALLOW,False,NORMAL_PAYMENT,NONE,147.35,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0004604,2026-08-28T00:23:03,10004604,pay_mon_0004604,merchant_096,0.226252,ALLOW,False,NORMAL_PAYMENT,NONE,26.44,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
